unit,deaths,b_mean,b_sd,b_lo95,b_hi95,classified_95
315170,11,-0.009181868597826782,0.028432268201636843,-0.06456675645059912,0.045867425882438764,False
315180,64,-0.00894918769186029,0.024148617821142766,-0.055684563925505914,0.038005084993429104,False
315190,6,-0.013734252703910139,0.028299322353573447,-0.070061458654469,0.0417251001266286,False
315200,19,-0.013257989859961569,0.02695867485379788,-0.06667609765651898,0.03923173268925409,False
315210,44,0.001043742255718996,0.02570806853773823,-0.0485762314475917,0.050881457244911846,False
315213,1,-0.02327761218838117,0.02894513089959415,-0.0810644366896158,0.03322721389030809,False
315217,9,-0.020679279509900422,0.029005711034109753,-0.0769760477315856,0.035670482762169886,False
315220,15,-0.029682907253976102,0.026928991523528456,-0.08166810033248824,0.022601955683890496,False
315230,2,-0.017455825624038957,0.028973008299203455,-0.07586790475095626,0.04005591270417176,False
315240,5,-0.02548496346072893,0.02860992485656954,-0.08216044293362675,0.03129180297190597,False
315250,73,-0.036629822319265835,0.02355728207528545,-0.08244916993314155,0.009934773709149148,False
315260,3,-0.011820945163732397,0.028666795968167298,-0.0676188055831461,0.04465323729919235,False
315270,5,-0.02920910296902632,0.028568181691648983,-0.08517694573303276,0.025838769469366217,False
315280,10,-0.029011802037641796,0.027902563659566927,-0.08434163531439237,0.025643391828111407,False
315290,7,-0.02777440725265571,0.02890797160200999,-0.08459469905217024,0.028955014780881493,False
315300,1,-0.02167764222127786,0.028758283697526296,-0.07858880108782614,0.034508486529345364,False
315310,1,-0.017647246450214392,0.02924715254385636,-0.07539231843774874,0.03827765514630852,False
315320,0,-0.022194047501868767,0.029266951886011246,-0.07859387629068268,0.03491672792819534,False
315330,4,-0.018676830592017923,0.0292968371255589,-0.07643689060660998,0.03893852525838824,False
315340,8,-0.029437442616734397,0.02836562437005071,-0.08638915605305678,0.026249439125783425,False
315350,4,-0.0170366222716272,0.028884653957791544,-0.07321644375685907,0.038689831947738194,False
315360,10,-0.007857904792885787,0.028676327157786043,-0.0639083932686695,0.05032162620055456,False
315370,3,-0.02193515602914517,0.02903348482256043,-0.07774298387410532,0.035974379594639144,False
315380,0,-0.02291800614195638,0.029506564698596537,-0.08165024004206739,0.03531867582117999,False
315390,7,-0.010483313068184404,0.028456445776515217,-0.06535584435188045,0.04470306105120477,False
315400,8,-0.026813627540243527,0.027095020471878388,-0.07934724446042248,0.027165142853441765,False
315410,5,-0.02396891096446505,0.029265419867180932,-0.08190199238381164,0.034520517177739296,False
315415,1,-0.020860879004691787,0.028709432832907205,-0.07672140731367051,0.03539246319915162,False
315420,3,-0.01951379738282486,0.028827357889506532,-0.07458268783412644,0.038276737470624156,False
315430,8,-0.02880786189684818,0.028420607725196598,-0.08450392863365175,0.02669618769831572,False
315440,3,-0.01763609673635463,0.029949295012410098,-0.07521489026539788,0.041379565867777274,False
315445,3,-0.018981437090831183,0.02862277196961097,-0.074891164947224,0.03839516121246494,False
315450,4,-0.015721037640291553,0.027964191218336487,-0.06926443070248438,0.03914499859268875,False
315460,141,0.010834731045028662,0.02117654666111044,-0.031149270204508202,0.0530530593098433,False
315470,5,-0.021368674043838222,0.028427048976054164,-0.07656387625042375,0.03544862188658244,False
315480,2,-0.022897882303258503,0.02874473305248972,-0.0804436424262197,0.034366048126615326,False
315490,9,-0.016920733436905536,0.028761957625950407,-0.0737884674501701,0.038401738104998584,False
315500,2,-0.02053292754007874,0.028896914909048197,-0.07681499492718512,0.03506327839518224,False
315510,3,-0.019727462552972776,0.0288705199963476,-0.0756339147819255,0.03691447234978569,False
315520,3,-0.026464070072523146,0.028980342131784492,-0.08378192284485245,0.030395039636910245,False
315530,1,-0.019516739541623338,0.029196629900818564,-0.07587577600844908,0.036914953890846064,False
315540,4,-0.020190766590654812,0.029622934775085,-0.07710258620148197,0.03696649660230357,False
315550,11,-0.01649781846996556,0.02755906429080833,-0.07094447108955472,0.035658686891983586,False
315560,20,-0.026619610265405904,0.027471174842748147,-0.0801100050918705,0.026581796306081498,False
315570,2,-0.019811955021134992,0.02912843144727906,-0.07500712084353063,0.037299784491455885,False
315580,10,-0.02807421541369136,0.027217437954266406,-0.08107535084548485,0.024150653560142715,False
315590,2,-0.025456453670263498,0.029379307442317,-0.08372822678160932,0.03304873168650233,False
315600,7,-0.013681046193275115,0.02901646381420643,-0.07040520434323105,0.04328556918785393,False
315610,0,-0.021719110321552375,0.028980849821634683,-0.07850175670191831,0.032911693844586004,False
315620,1,-0.02164940138621649,0.029236002098063617,-0.07947398142821026,0.03562790904135659,False
315630,9,-0.017840600714116348,0.02828127526039552,-0.07383585077418013,0.03764329183713371,False
315640,2,-0.021072242616337986,0.02883771077557356,-0.0777526984261449,0.035822916619893966,False
315645,1,-0.022013883088954855,0.029591619897870455,-0.08029378278232643,0.03604689191704484,False
315650,6,-0.023172386715366058,0.02898261935554967,-0.08000340237050964,0.03455559039565045,False
315660,5,-0.03316893289307067,0.028912281870326354,-0.08953659537356524,0.022496054329831847,False
315670,66,-0.019715698865229513,0.0240769828083706,-0.06680024023766613,0.028196713013968155,False
315680,8,-0.02213202722009104,0.027789070031090535,-0.07700096874600766,0.03246252861535136,False
315690,18,-0.010768777320870787,0.02762847811116453,-0.06518264105260117,0.04422563094237064,False
315700,18,-0.007604034588079147,0.02647464986666797,-0.06057562354354816,0.04537252666986909,False
315710,5,-0.013167752483882678,0.028729829281770567,-0.06838696099179771,0.04330770672144545,False
315720,13,-0.032376351302058626,0.02802814145285845,-0.08845148796476318,0.023640495922247814,False
315725,12,-0.025740377417402656,0.0290710292870721,-0.08171434720100397,0.030586327209091935,False
315727,1,-0.025597037631408463,0.029637816612470964,-0.08336702873517453,0.03311116917277047,False
315730,3,-0.020457227634870134,0.02873089568374998,-0.07630482244024138,0.03534051872179093,False
315733,2,-0.02166233117695143,0.02966166963850416,-0.07928779450858504,0.037352832597936814,False
315737,1,-0.021228668276414592,0.028657660077378667,-0.07633296603427625,0.03373135925055584,False
315740,2,-0.0222662927622616,0.028824799911138312,-0.07797089154298685,0.03460636705331922,False
315750,1,-0.024672701672009235,0.029476398288227366,-0.0825263888495788,0.033256592570909675,False
315760,1,-0.023157751353020787,0.02917073525876743,-0.08106832049874961,0.034734139832972764,False
315765,4,-0.017327529492845835,0.028408097418241015,-0.07299365786024019,0.037215225494901874,False
315770,13,-0.018334723197847774,0.028489131267534797,-0.07438647129520842,0.03716262233286171,False
315780,96,-0.014808179329147549,0.023092992399787172,-0.05962586505074378,0.03035854231891276,False
315790,13,-0.00928987283879537,0.027682109905294176,-0.06400084862981159,0.04556412019626037,False
315800,8,-0.02761327839855783,0.028914439688675252,-0.08470022496851186,0.029614234667937816,False
315810,0,-0.022220580290888015,0.028899609864385802,-0.07836344711755044,0.034222212949119715,False
315820,10,-0.019765668090013806,0.02807220161844135,-0.07478891503966378,0.03572094752936919,False
315830,1,-0.0192943744730104,0.029658375026620793,-0.07619466651649305,0.0390705263676635,False
315840,3,-0.02582964768329863,0.029241489836874263,-0.083798707960415,0.03241259209949493,False
315850,1,-0.019320232711558746,0.028492760155030706,-0.07684374318660712,0.037829686451568964,False
315860,2,-0.01893823041040727,0.028941394425719573,-0.07537081675067464,0.03803943274434218,False
315870,1,-0.023177991044507018,0.028721506119581887,-0.07969209392747183,0.03414104157784511,False
315880,1,-0.02421428977288817,0.029204316208754643,-0.08228069961206572,0.03380947244161026,False
315890,5,-0.019890141408043415,0.028258484308915276,-0.0750436548778238,0.03570392618088817,False
315895,15,-0.023923165144414,0.02746963981828258,-0.07802775784134844,0.03149929968331535,False
315900,1,-0.023934104833372306,0.02894925282443418,-0.08254215373492829,0.03192092035787504,False
315910,0,-0.022074745053700065,0.028523984249677725,-0.07848631922745782,0.03399497525579571,False
315920,2,-0.020615069055806734,0.02855928342567833,-0.07580514738309731,0.0342905635727161,False
315930,1,-0.02523489941821084,0.028496152185720925,-0.08057756778022725,0.030008947631599222,False
315935,5,-0.016504422197894084,0.02876925362412838,-0.07070402454425032,0.04021180761817448,False
315940,5,-0.02755376761348905,0.028906463240851117,-0.08391645711677222,0.030349046333469177,False
315950,8,-0.023185262974062055,0.028562448593111103,-0.07945849836733432,0.033439033895988526,False
315960,19,-0.019654967613576976,0.026602682514159995,-0.07158530989814649,0.0314754815836006,False
315970,2,-0.026135034641356365,0.028812704022621403,-0.0835013817467223,0.03035600383646628,False
315980,8,-0.009377781996532837,0.028426136693498517,-0.06577783769840019,0.04675784964110104,False
315990,4,-0.03167847726329547,0.02856286480355711,-0.087551976023754,0.023276159390027563,False
316000,1,-0.019536644843062223,0.02945374684567643,-0.0771570673235812,0.037809868860918715,False
316010,1,-0.01962139254499478,0.029206196905443557,-0.07576755643771234,0.038926436082122935,False
316020,2,-0.026494858961063045,0.02909714373740356,-0.08397636139961868,0.03149140545192168,False
316030,3,-0.023096051921915054,0.02808445567963248,-0.07843469068446576,0.0319765048948744,False
316040,7,-0.025292895188825743,0.028030679397885016,-0.08016822506603882,0.029220178833754978,False
316045,2,-0.016640766265333284,0.02774255918180874,-0.0708076448983621,0.03800820938589956,False
316050,0,-0.022431232176183282,0.02928289061158294,-0.0790979901832627,0.03514068217362097,False
316060,1,-0.02586490860149434,0.028799322104169165,-0.08365900105862428,0.03144368652945689,False
316070,30,-0.008576170613508951,0.02556869916387949,-0.05844639190783326,0.040234913092091235,False
316080,5,-0.03128767637494786,0.028658914980432083,-0.0874348160795397,0.024749576694634987,False
316090,1,-0.025118422350602156,0.02877974721652686,-0.08140105698856505,0.03202462059924036,False
316095,4,-0.02085257056191352,0.028563257180754018,-0.07882925392899402,0.03407671882337969,False
316100,7,-0.022531587291642008,0.02858029360616588,-0.0778726584395777,0.03205567713236366,False
316105,2,-0.017761650208198247,0.028373453146409627,-0.07313404483314583,0.0373823344324961,False
316110,37,-0.06605728892912896,0.025281095027515875,-0.11580179981845447,-0.01720524049465452,True
316120,5,-0.034755658931986726,0.02830687469186202,-0.09096785404784712,0.019831134945780347,False
