rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95,prob_direction,mde,bh_fdr05
290016,-0.0280251905693942,0.0153958615365484,-0.0581305895228518,0.0014651043227509,False,0.9685,0.0301758886116349,False
290017,-0.0338249351482391,0.0161937579384719,-0.0658039694239458,-0.0022596117263497,True,0.982875,0.031739765559405,False
290018,-0.0337444235615847,0.0143905763102763,-0.0619669894269147,-0.0056451573202115,True,0.991125,0.0282055295681415,False
290019,-0.0284544803320548,0.0177170112440033,-0.0632323342635928,0.0063137215821232,False,0.947625,0.0347253420382465,False
290020,-0.0298732787257153,0.0142268284529623,-0.0576656502433754,-0.0017349184872916,True,0.982125,0.0278845837678061,False
290021,-0.0259714419994161,0.0153336259407951,-0.0558749417130324,0.0037399356697599,False,0.95475,0.0300539068439585,False
290022,-0.0133037965994735,0.0135307082687685,-0.0398004730246902,0.0129191034050478,False,0.842875,0.0265201882067864,False
290023,-0.0148937634929543,0.0151995680454538,-0.0448166790056454,0.0149825335779569,False,0.835875,0.0297911533690895,False
290024,-0.0290974459575984,0.0165999459083688,-0.0618146586120299,0.0036757320819808,False,0.959,0.032535893980403,False
290025,-0.0303557003881606,0.0161947483349513,-0.06195143445969,0.001640090415953,False,0.968125,0.0317417067365047,False
290026,-0.0246512028527553,0.0165672237168168,-0.0567684628919955,0.0080220564535651,False,0.930375,0.032471758484961,False
290027,-0.0227028092837796,0.0176744714500192,-0.0572740871804245,0.0115565384172917,False,0.901375,0.0346419640420376,False
290028,-0.0239991493926433,0.0188408620121538,-0.0614240743232175,0.0122754037838023,False,0.89775,0.0369280895438214,False
290029,-0.0347355875259418,0.0131754341641985,-0.0608942980730963,-0.0087522033486653,True,0.99675,0.0258238509618291,False
290030,-0.0045944408258144,0.0159372163714796,-0.0353864361544359,0.027634708335188,False,0.61725,0.0312369440881,False
290031,-0.0144754426103591,0.016628527776392,-0.0466298267588545,0.0178563410530022,False,0.80775,0.0325919144417284,False
290032,-0.0348878677295537,0.0173115269820887,-0.0689156603202958,-0.0017418476532842,True,0.98025,0.033930592884894,False
290033,-0.0101180259740476,0.0169842799513155,-0.0435294227404418,0.0238733514913555,False,0.725375,0.0332891887045784,False
290034,-0.0258999563254317,0.0168612537607984,-0.0590929476103839,0.0070974590904416,False,0.937,0.0330480573711649,False
310001,-0.0055904427250595,0.0120257753927696,-0.0294022544769802,0.0179098053128094,False,0.68175,0.0235705197698285,False
310002,-0.0312076088131539,0.0160329926015875,-0.06265045896421,0.0001906413544398,False,0.97425,0.0314246654991115,False
310003,-0.0103089555741358,0.0175191211895892,-0.0449342166371306,0.0234232186368383,False,0.729875,0.0343374775315949,False
310004,-0.0293417070757385,0.0181074337901413,-0.0646906005402021,0.0055180264839573,False,0.94875,0.035490570228677,False
310005,-0.0379857373074552,0.0187178524241538,-0.0754443176525823,-0.002345867047975,True,0.98225,0.0366869907513415,False
310006,-0.0277575632301265,0.0146566621275841,-0.0573064068565754,0.0009487461499286,False,0.97025,0.0287270577700648,False
310007,-0.0125056469883916,0.0175392410661945,-0.0462843589167185,0.0223002636846489,False,0.76075,0.0343769124897412,False
310008,-0.0319233980786664,0.0172827501013779,-0.0665463875819406,0.0016775694909538,False,0.96775,0.0338741901987007,False
310009,-0.0267275662800837,0.0177251666425475,-0.0618764941421465,0.0075596649692578,False,0.938625,0.0347413266193932,False
310010,-0.0188423593150705,0.0182626674796961,-0.05413860894102,0.0168646495137591,False,0.849625,0.0357948282602044,False
