rgi_id,b_mean,b_lo95,b_hi95,changed_vs_zero,delta_mean,delta_lo95,delta_hi95,lagging,leading,label
150003,-0.005312187389438721,-0.03357925856594448,0.023251881619709043,False,0.01696246340225438,-0.011630579540236849,0.04568145214787142,False,False,No determination
150004,-0.018434979158760342,-0.04643739961937884,0.00872224891873157,False,0.0038396716329327585,-0.024178757791477937,0.031241246260530833,False,False,No determination
150005,-0.022721085757260652,-0.05215108674386199,0.005742764068793623,False,-0.0004464349655675499,-0.029947321302618412,0.028476050508661775,False,False,No determination
150006,-0.029210215381637566,-0.061653839390058474,0.0037007385284332254,False,-0.00693556458994447,-0.03944575826513742,0.026198508982805752,False,False,No determination
150007,-0.03287722442330056,-0.06367397330415167,-0.0021508242057795587,True,-0.010602573631607461,-0.04144771049569282,0.02040489091435513,False,False,"Changed, in line with the country"
150008,-0.010356231362719764,-0.04408188091253787,0.023957583177433208,False,0.011918419428973337,-0.02211186684083826,0.04654569073634235,False,False,No determination
150009,-0.03398205584465443,-0.06255061297665934,-0.005656570998476464,True,-0.011707405052961332,-0.04094338900378271,0.01695290629830192,False,False,"Changed, in line with the country"
150010,-0.029107258983684877,-0.05746871151899721,-0.00041869487117497206,True,-0.006832608191991777,-0.03548671677760112,0.021454838265926583,False,False,"Changed, in line with the country"
150011,-0.020051339529651727,-0.04941178742512001,0.008702783861736315,False,0.00222331126204137,-0.027709176531147992,0.03127531250617186,False,False,No determination
150012,-0.012341569463342146,-0.04268315118862885,0.018550139349078124,False,0.009933081328350952,-0.020479464498777716,0.04092609146314208,False,False,No determination
150013,-0.020808245416532128,-0.054751844797473324,0.013279968969242498,False,0.0014664053751609733,-0.032334812137030614,0.035369189448138424,False,False,No determination
150014,-0.011787094474790021,-0.046710865701714954,0.023979592881666366,False,0.010487556316903077,-0.02454717980783689,0.046742513511902645,False,False,No determination
150015,-0.0068320037717422115,-0.033670811739942005,0.01983698345282319,False,0.01544264701995089,-0.011629739879457816,0.042409163355879034,False,False,No determination
150016,0.014476450407067073,-0.014826847790114077,0.04419782506677041,False,0.036751101198760176,0.007370461933394226,0.06678128285277068,True,False,Lagging the country
150017,-0.028227329576176453,-0.05792877570891825,0.0012383317092849997,False,-0.00595267878448335,-0.03598482388221865,0.024093947821461337,False,False,No determination
150018,-0.027769027551584273,-0.05724581170416067,0.0012029549431828036,False,-0.005494376759891172,-0.034947987971013776,0.023497801659852387,False,False,No determination
150019,-0.01045225953051005,-0.044783998705104015,0.02513174701167349,False,0.01182239126118305,-0.022523707300680873,0.047522230749357464,False,False,No determination
150020,-0.012949243674597283,-0.04003254606090225,0.014618598514566239,False,0.009325407117095817,-0.01818412826939943,0.03735118506547172,False,False,No determination
150021,-0.03159200055034795,-0.06541634878306896,0.0012894723812101113,False,-0.009317349758654846,-0.043565893082309695,0.023756750036574317,False,False,No determination
160001,-0.04708652499788909,-0.07433202531358908,-0.01898361106208017,True,-0.024811874206195995,-0.05248472390084229,0.0032331464704079766,False,False,"Changed, in line with the country"
160002,-0.031070396887348167,-0.06815454089985454,0.005766761273266969,False,-0.008795746095655069,-0.04584445123067101,0.02824263355435729,False,False,No determination
160003,-0.004821515218441522,-0.04135137185610645,0.03412625403207098,False,0.017453135573251576,-0.018990633926269217,0.05591631214925791,False,False,No determination
160004,-0.018481299681654493,-0.05714057963435548,0.02036889129250916,False,0.0037933511100386053,-0.03499883903368107,0.04196871127169492,False,False,No determination
170001,-0.018793255644201076,-0.055736378459078695,0.0189062909357155,False,0.0034813951474920246,-0.03335710398316608,0.04104784979045664,False,False,No determination
170002,-0.008706146570968062,-0.046651820485195984,0.02949529585530691,False,0.013568504220725036,-0.02463427049232769,0.05130640110120495,False,False,No determination
170003,-0.00765712070424543,-0.0455566354070008,0.030537605966803202,False,0.014617530087447669,-0.023125707645325424,0.05347146849158938,False,False,No determination
170004,-0.010281102165752589,-0.04964682714629074,0.029812290810837295,False,0.011993548625940511,-0.026982676084291262,0.052191036009364526,False,False,No determination
170005,-0.003230737991537536,-0.03554200711623595,0.028841606039591725,False,0.019043912800155563,-0.01332304601977524,0.05083414802926721,False,False,No determination
170006,0.005205925330908032,-0.03376555508313424,0.045314930248188987,False,0.027480576122601127,-0.01129261660940945,0.06757077653564758,False,False,No determination
170007,0.00797604637988704,-0.031218440825241195,0.048148533521754945,False,0.03025069717158014,-0.00846326131031555,0.07048030149745252,False,False,No determination
170008,-0.0035982096496286935,-0.04382032390633337,0.03865769395239991,False,0.018676441142064404,-0.020965247852065105,0.06059269404586339,False,False,No determination
170009,-0.005709617757377025,-0.043613075227764385,0.03360050393544263,False,0.016565033034316074,-0.021145005577253403,0.05572294139015275,False,False,No determination
